Dimensions: 237 60
X Y
0.439036 -0.239820
0.420969 -0.237547
0.402881 -0.235217
0.384790 -0.232829
0.366712 -0.230380
0.348664 -0.227870
0.330666 -0.225297
0.312734 -0.222661
0.294889 -0.219960
0.277149 -0.217196
0.259532 -0.214370
0.242056 -0.211484
0.224738 -0.208540
0.207593 -0.205543
0.190634 -0.202493
0.173874 -0.199395
0.157324 -0.196249
0.140995 -0.193056
0.124896 -0.189815
0.109038 -0.186525
0.093431 -0.183182
0.078084 -0.179784
0.063009 -0.176326
0.048216 -0.172804
0.033716 -0.169213
0.019518 -0.165550
0.005635 -0.161810
-0.007924 -0.157987
-0.021149 -0.154079
-0.034029 -0.150081
-0.046555 -0.145989
-0.058717 -0.141799
-0.070505 -0.137507
-0.081912 -0.133112
-0.092928 -0.128609
-0.103545 -0.123996
-0.113755 -0.119270
-0.123550 -0.114429
-0.132923 -0.109471
-0.141867 -0.104393
-0.150375 -0.099194
-0.158439 -0.093873
-0.166055 -0.088427
-0.173215 -0.082856
-0.179914 -0.077159
-0.186147 -0.071335
-0.191908 -0.065384
-0.197192 -0.059304
-0.201993 -0.053098
-0.206308 -0.046766
-0.210130 -0.040308
-0.213456 -0.033728
-0.216280 -0.027029
-0.218598 -0.020215
-0.220406 -0.013291
-0.221700 -0.006262
-0.222475 0.000865
-0.222729 0.008081
-0.222458 0.015381
-0.221660 0.022754
-0.220333 0.030195
-0.218476 0.037694
-0.216087 0.045243
-0.213167 0.052836
-0.209715 0.060463
-0.205731 0.068119
-0.201218 0.075794
-0.196175 0.083481
-0.190605 0.091172
-0.184510 0.098859
-0.177893 0.106532
-0.170756 0.114184
-0.163105 0.121804
-0.154943 0.129383
-0.146276 0.136911
-0.137109 0.144377
-0.127448 0.151772
-0.117301 0.159084
-0.106675 0.166303
-0.095579 0.173419
-0.084022 0.180420
-0.072013 0.187297
-0.059564 0.194038
-0.046686 0.200635
-0.033391 0.207076
-0.019690 0.213353
-0.005599 0.219457
0.008870 0.225378
0.023702 0.231109
0.038882 0.236642
0.054393 0.241970
0.070219 0.247086
0.086344 0.251986
0.102748 0.256664
0.119412 0.261117
0.136318 0.265343
0.153445 0.269342
0.170773 0.273115
0.188281 0.276665
0.205949 0.279996
0.223759 0.283115
0.241692 0.286028
0.259730 0.288742
0.277860 0.291265
0.296065 0.293603
0.314332 0.295762
0.332647 0.297748
0.350997 0.299564
0.369367 0.301215
0.387742 0.302705
0.406108 0.304037
0.424447 0.305215
0.442745 0.306243
0.460985 0.307124
0.479151 0.307863
0.497226 0.308465
0.515195 0.308934
0.533042 0.309276
0.550750 0.309494
0.568305 0.309595
0.585691 0.309583
0.602894 0.309464
0.619898 0.309245
0.636689 0.308929
0.653254 0.308525
0.669577 0.308037
0.685646 0.307471
0.701447 0.306835
0.716967 0.306134
0.732195 0.305374
0.747117 0.304563
0.761722 0.303707
0.776000 0.302812
0.789938 0.301885
0.803526 0.300932
0.816755 0.299961
0.829615 0.298979
0.842098 0.297992
0.854198 0.297008
0.865909 0.296036
0.877232 0.295087
0.888177 0.294177
0.898764 0.293325
0.909037 0.292565
0.919073 0.291940
0.928996 0.291517
0.939000 0.291388
0.949373 0.291675
0.960526 0.292537
0.973043 0.294170
0.987750 0.296800
1.005851 0.300672
1.029194 0.306024
1.060905 0.313038
1.106985 0.321705
1.180989 0.331417
1.316056 0.339745
1.536319 0.343351
1.791077 0.344251
2.052880 0.344435
2.315828 0.344470
2.578953 0.344477
2.842106 0.344478
3.105263 0.344478
3.368421 0.344478
3.631579 0.344478
3.894737 0.344478
4.157895 0.344478
4.421053 0.344478
4.684211 0.344474
4.947368 0.344448
5.210526 0.344269
5.473684 0.343025
5.736842 0.334652
6.000000 0.282811
6.000000 -0.323011
5.736842 -0.378755
5.473684 -0.389215
5.210526 -0.391013
4.947368 -0.391307
4.684211 -0.391355
4.421053 -0.391362
4.157895 -0.391363
3.894737 -0.391363
3.631579 -0.391363
3.368421 -0.391363
3.105263 -0.391363
2.842107 -0.391363
2.578960 -0.391360
2.315868 -0.391347
2.053095 -0.391280
1.792157 -0.390963
1.540970 -0.389590
1.329198 -0.384885
1.196838 -0.375445
1.118906 -0.364702
1.068508 -0.354904
1.033205 -0.346712
1.007013 -0.340184
0.986666 -0.335152
0.970167 -0.331371
0.956195 -0.328579
0.943827 -0.326528
0.932408 -0.325003
0.921468 -0.323829
0.910683 -0.322871
0.899831 -0.322029
0.888770 -0.321234
0.877414 -0.320439
0.865712 -0.319614
0.853642 -0.318741
0.841193 -0.317811
0.828367 -0.316817
0.815167 -0.315756
0.801602 -0.314627
0.787681 -0.313429
0.773416 -0.312163
0.758817 -0.310827
0.743896 -0.309424
0.728666 -0.307952
0.713139 -0.306414
0.697328 -0.304808
0.681247 -0.303136
0.664908 -0.301398
0.648326 -0.299595
0.631516 -0.297728
0.614490 -0.295797
0.597264 -0.293803
0.579853 -0.291745
0.562271 -0.289626
0.544534 -0.287445
0.526657 -0.285202
0.508656 -0.282897
0.490545 -0.280531
0.472341 -0.278104
0.454060 -0.275614
0.435717 -0.273063
0.417328 -0.270448
0.398910 -0.267769
0.380478 -0.265026
0.362050 -0.262216
0.343641 -0.259339
0.325271 -0.256394
0.306956 -0.253380
0.288715 -0.250295
0.270566 -0.247140
0.252529 -0.243915
0.234620 -0.240621
0.216859 -0.237261
0.199260 -0.233837
0.181840 -0.230353
0.164612 -0.226810
0.147588 -0.223212
0.130781 -0.219560
0.114199 -0.215855
0.097854 -0.212095
0.081756 -0.208281
0.065914 -0.204408
0.050339 -0.200475
0.035041 -0.196476
0.020030 -0.192410
0.005317 -0.188270
-0.009088 -0.184053
-0.023174 -0.179755
-0.036931 -0.175371
-0.050348 -0.170897
-0.063416 -0.166329
-0.076125 -0.161665
-0.088465 -0.156899
-0.100427 -0.152029
-0.112002 -0.147052
-0.123181 -0.141964
-0.133956 -0.136763
-0.144319 -0.131447
-0.154261 -0.126013
-0.163775 -0.120460
-0.172853 -0.114784
-0.181489 -0.108985
-0.189676 -0.103061
-0.197407 -0.097012
-0.204675 -0.090835
-0.211475 -0.084529
-0.217801 -0.078096
-0.223647 -0.071533
-0.229008 -0.064842
-0.233879 -0.058022
-0.238254 -0.051075
-0.242128 -0.044003
-0.245497 -0.036808
-0.248356 -0.029493
-0.250701 -0.022063
-0.252526 -0.014523
-0.253828 -0.006879
-0.254602 0.000862
-0.254846 0.008693
-0.254557 0.016605
-0.253732 0.024591
-0.252369 0.032642
-0.250468 0.040751
-0.248026 0.048908
-0.245044 0.057106
-0.241522 0.065338
-0.237461 0.073595
-0.232862 0.081869
-0.227726 0.090153
-0.222055 0.098438
-0.215853 0.106717
-0.209121 0.114979
-0.201865 0.123216
-0.194086 0.131418
-0.185792 0.139576
-0.176986 0.147680
-0.167675 0.155719
-0.157866 0.163683
-0.147565 0.171562
-0.136781 0.179344
-0.125522 0.187019
-0.113798 0.194577
-0.101619 0.202007
-0.088995 0.209299
-0.075937 0.216443
-0.062458 0.223429
-0.048570 0.230247
-0.034286 0.236888
-0.019620 0.243344
-0.004587 0.249607
0.010798 0.255668
0.026520 0.261521
0.042562 0.267159
0.058907 0.272576
0.075536 0.277769
0.092431 0.282734
0.109573 0.287468
0.126942 0.291972
0.144517 0.296246
0.162279 0.300293
0.180208 0.304118
0.198284 0.307726
0.216491 0.311123
0.234811 0.314316
0.253230 0.317313
0.271731 0.320118
0.290301 0.322739
0.308926 0.325179
0.327593 0.327445
0.346286 0.329538
0.364991 0.331464
0.383693 0.333226
0.402376 0.334827
0.421025 0.336272
0.439622 0.337563
0.458151 0.338706
0.476598 0.339705
0.494945 0.340564
0.513177 0.341288
0.531278 0.341883
0.549233 0.342352
0.567026 0.342702
0.584643 0.342938
0.602068 0.343065
0.619288 0.343090
0.636288 0.343017
0.653055 0.342854
0.669574 0.342605
0.685833 0.342278
0.701819 0.341878
0.717519 0.341411
0.732921 0.340885
0.748014 0.340305
0.762786 0.339678
0.777226 0.339010
0.791324 0.338308
0.805069 0.337579
0.818454 0.336829
0.831469 0.336065
0.844108 0.335294
0.856368 0.334527
0.868250 0.333773
0.879766 0.333050
0.890943 0.332379
0.901831 0.331796
0.912521 0.331349
0.923158 0.331111
0.933965 0.331184
0.945269 0.331702
0.957538 0.332840
0.971427 0.334809
0.987853 0.337854
1.008130 0.342231
1.034241 0.348183
1.069439 0.355873
1.119686 0.365253
1.197394 0.375677
1.329443 0.384941
1.541027 0.389598
1.792167 0.390964
2.053097 0.391280
2.315868 0.391347
2.578960 0.391360
2.842107 0.391363
3.105263 0.391363
3.368421 0.391363
3.631579 0.391363
3.894737 0.391363
4.157895 0.391363
4.421053 0.391362
4.684211 0.391355
4.947368 0.391307
5.210526 0.391013
5.473684 0.389215
5.736842 0.378755
6.000000 0.323011
6.000000 -0.368643
5.736842 -0.428114
5.473684 -0.440947
5.210526 -0.443476
4.947368 -0.443944
4.684211 -0.444028
4.421053 -0.444043
4.157895 -0.444045
3.894737 -0.444046
3.631579 -0.444046
3.368421 -0.444046
3.105264 -0.444046
2.842110 -0.444044
2.578975 -0.444039
2.315945 -0.444012
2.053467 -0.443889
1.793814 -0.443367
1.547116 -0.441371
1.343809 -0.435514
1.213241 -0.425166
1.131781 -0.413708
1.077268 -0.403204
1.038389 -0.394342
1.009285 -0.387214
0.986605 -0.381672
0.968238 -0.377469
0.952757 -0.374333
0.939152 -0.371999
0.926691 -0.370237
0.914851 -0.368856
0.903260 -0.367708
0.891669 -0.366683
0.879911 -0.365706
0.867886 -0.364724
0.855537 -0.363707
0.842832 -0.362633
0.829761 -0.361491
0.816321 -0.360276
0.802516 -0.358983
0.788355 -0.357612
0.773847 -0.356162
0.759002 -0.354633
0.743832 -0.353025
0.728348 -0.351339
0.712563 -0.349575
0.696490 -0.347734
0.680141 -0.345817
0.663530 -0.343824
0.646669 -0.341756
0.629574 -0.339614
0.612258 -0.337398
0.594735 -0.335110
0.577021 -0.332748
0.559129 -0.330316
0.541074 -0.327811
0.522873 -0.325236
0.504540 -0.322591
0.486090 -0.319875
0.467539 -0.317089
0.448902 -0.314232
0.430196 -0.311305
0.411437 -0.308307
0.392639 -0.305238
0.373819 -0.302096
0.354994 -0.298882
0.336180 -0.295593
0.317394 -0.292229
0.298654 -0.288789
0.279976 -0.285272
0.261380 -0.281677
0.242883 -0.278005
0.224505 -0.274255
0.206262 -0.270430
0.188172 -0.266532
0.170252 -0.262563
0.152516 -0.258525
0.134979 -0.254423
0.117653 -0.250258
0.100549 -0.246032
0.083679 -0.241746
0.067051 -0.237398
0.050677 -0.232989
0.034566 -0.228516
0.018728 -0.223976
0.003174 -0.219366
-0.012087 -0.214682
-0.027044 -0.209919
-0.041686 -0.205075
-0.056003 -0.200144
-0.069985 -0.195122
-0.083621 -0.190007
-0.096902 -0.184794
-0.109818 -0.179479
-0.122359 -0.174060
-0.134516 -0.168532
-0.146279 -0.162894
-0.157640 -0.157142
-0.168590 -0.151273
-0.179121 -0.145286
-0.189225 -0.139178
-0.198893 -0.132947
-0.208119 -0.126592
-0.216895 -0.120110
-0.225214 -0.113502
-0.233069 -0.106765
-0.240454 -0.099898
-0.247362 -0.092902
-0.253788 -0.085775
-0.259725 -0.078518
-0.265169 -0.071131
-0.270113 -0.063615
-0.274552 -0.055970
-0.278482 -0.048200
-0.281897 -0.040306
-0.284793 -0.032292
-0.287165 -0.024163
-0.289008 -0.015924
-0.290318 -0.007582
-0.291092 0.000857
-0.291326 0.009385
-0.291017 0.017994
-0.290163 0.026674
-0.288762 0.035419
-0.286812 0.044219
-0.284314 0.053066
-0.281267 0.061953
-0.277671 0.070870
-0.273526 0.079810
-0.268836 0.088766
-0.263600 0.097728
-0.257821 0.106688
-0.251503 0.115638
-0.244648 0.124569
-0.237260 0.133472
-0.229344 0.142336
-0.220905 0.151153
-0.211947 0.159912
-0.202478 0.168603
-0.192505 0.177215
-0.182034 0.185738
-0.171073 0.194160
-0.159633 0.202473
-0.147721 0.210664
-0.135348 0.218724
-0.122526 0.226641
-0.109264 0.234407
-0.095576 0.242011
-0.081473 0.249444
-0.066969 0.256696
-0.052078 0.263760
-0.036814 0.270625
-0.021192 0.277286
-0.005228 0.283735
0.011062 0.289965
0.027660 0.295971
0.044549 0.301748
0.061710 0.307293
0.079124 0.312603
0.096770 0.317679
0.114630 0.322522
0.132684 0.327133
0.150912 0.331517
0.169295 0.335680
0.187816 0.339626
0.206458 0.343363
0.225207 0.346896
0.244046 0.350233
0.262962 0.353378
0.281941 0.356336
0.300969 0.359112
0.320031 0.361709
0.339113 0.364132
0.358199 0.366384
0.377273 0.368467
0.396321 0.370387
0.415325 0.372146
0.434270 0.373750
0.453140 0.375201
0.471918 0.376506
0.490590 0.377667
0.509138 0.378691
0.527549 0.379582
0.545806 0.380345
0.563894 0.380985
0.581800 0.381509
0.599508 0.381921
0.617005 0.382227
0.634277 0.382434
0.651310 0.382546
0.668090 0.382571
0.684606 0.382513
0.700845 0.382380
0.716794 0.382177
0.732442 0.381911
0.747777 0.381588
0.762789 0.381213
0.777468 0.380795
0.791802 0.380338
0.805783 0.379849
0.819404 0.379335
0.832657 0.378804
0.845541 0.378265
0.858058 0.377730
0.870224 0.377214
0.882069 0.376744
0.893655 0.376356
0.905085 0.376104
0.916527 0.376068
0.928234 0.376358
0.940578 0.377123
0.954083 0.378551
0.969477 0.380872
0.987766 0.384346
1.010371 0.389242
1.039391 0.395801
1.078162 0.404173
1.132526 0.414269
1.213776 0.425417
1.344074 0.435584
1.547189 0.441383
1.793829 0.443369
2.053469 0.443889
2.315945 0.444012
2.578976 0.444039
2.842110 0.444044
3.105264 0.444046
3.368421 0.444046
3.631579 0.444046
3.894737 0.444046
4.157895 0.444045
4.421053 0.444043
4.684211 0.444028
4.947368 0.443944
5.210526 0.443476
5.473684 0.440947
5.736842 0.428114
6.000000 0.368643
6.000000 -0.420376
5.736842 -0.483301
5.473684 -0.498756
5.210526 -0.502219
4.947368 -0.502939
4.684211 -0.503083
4.421053 -0.503110
4.157895 -0.503115
3.894737 -0.503116
3.631579 -0.503116
3.368421 -0.503116
3.105265 -0.503116
2.842116 -0.503113
2.579005 -0.503101
2.316084 -0.503050
2.054078 -0.502836
1.796230 -0.502011
1.554814 -0.499229
1.359326 -0.492175
1.229584 -0.480957
1.144672 -0.468786
1.086085 -0.457583
1.043560 -0.448056
1.011419 -0.440331
0.986264 -0.434275
0.965889 -0.429644
0.948767 -0.426154
0.933800 -0.423527
0.920185 -0.421515
0.907338 -0.419912
0.894844 -0.418557
0.882417 -0.417333
0.869872 -0.416156
0.857090 -0.414969
0.844005 -0.413737
0.830581 -0.412439
0.816802 -0.411062
0.802665 -0.409599
0.788174 -0.408047
0.773335 -0.406404
0.758158 -0.404671
0.742654 -0.402846
0.726835 -0.400931
0.710710 -0.398927
0.694294 -0.396833
0.677599 -0.394651
0.660637 -0.392381
0.643423 -0.390025
0.625968 -0.387583
0.608288 -0.385055
0.590397 -0.382444
0.572308 -0.379748
0.554036 -0.376970
0.535596 -0.374110
0.517003 -0.371168
0.498272 -0.368145
0.479418 -0.365041
0.460457 -0.361857
0.441403 -0.358593
0.422274 -0.355248
0.403083 -0.351824
0.383848 -0.348318
0.364584 -0.344732
0.345306 -0.341064
0.326032 -0.337314
0.306778 -0.333480
0.287561 -0.329563
0.268397 -0.325560
0.249305 -0.321472
0.230303 -0.317298
0.211408 -0.313037
0.192638 -0.308692
0.174013 -0.304264
0.155548 -0.299754
0.137260 -0.295165
0.119164 -0.290500
0.101274 -0.285762
0.083602 -0.280954
0.066161 -0.276076
0.048960 -0.271131
0.032010 -0.266117
0.015321 -0.261034
-0.001097 -0.255880
-0.017234 -0.250653
-0.033080 -0.245348
-0.048625 -0.239963
-0.063859 -0.234494
-0.078771 -0.228937
-0.093350 -0.223289
-0.107587 -0.217545
-0.121470 -0.211701
-0.134991 -0.205755
-0.148139 -0.199702
-0.160905 -0.193540
-0.173279 -0.187266
-0.185252 -0.180877
-0.196815 -0.174369
-0.207960 -0.167742
-0.218677 -0.160992
-0.228959 -0.154118
-0.238797 -0.147118
-0.248185 -0.139991
-0.257113 -0.132734
-0.265576 -0.125348
-0.273567 -0.117830
-0.281078 -0.110181
-0.288103 -0.102400
-0.294637 -0.094487
-0.300672 -0.086442
-0.306204 -0.078266
-0.311227 -0.069959
-0.315736 -0.061522
-0.319725 -0.052960
-0.323189 -0.044273
-0.326124 -0.035467
-0.328524 -0.026545
-0.330386 -0.017513
-0.331706 -0.008379
-0.332478 0.000851
-0.332701 0.010169
-0.332371 0.019566
-0.331485 0.029035
-0.330043 0.038566
-0.328043 0.048150
-0.325484 0.057780
-0.322366 0.067446
-0.318690 0.077141
-0.314456 0.086857
-0.309667 0.096584
-0.304323 0.106316
-0.298428 0.116043
-0.291984 0.125756
-0.284995 0.135446
-0.277465 0.145105
-0.269398 0.154722
-0.260800 0.164287
-0.251677 0.173790
-0.242034 0.183221
-0.231879 0.192570
-0.221219 0.201825
-0.210064 0.210976
-0.198420 0.220013
-0.186299 0.228924
-0.173710 0.237699
-0.160665 0.246328
-0.147174 0.254801
-0.133249 0.263108
-0.118903 0.271239
-0.104150 0.279186
-0.089003 0.286939
-0.073476 0.294491
-0.057585 0.301833
-0.041345 0.308958
-0.024772 0.315860
-0.007884 0.322534
0.009301 0.328974
0.026766 0.335178
0.044491 0.341143
0.062456 0.346869
0.080642 0.352356
0.099030 0.357607
0.117600 0.362625
0.136333 0.367416
0.155213 0.371985
0.174224 0.376339
0.193349 0.380482
0.212574 0.384421
0.231884 0.388161
0.251266 0.391707
0.270706 0.395063
0.290188 0.398233
0.309699 0.401221
0.329223 0.404029
0.348744 0.406661
0.368248 0.409121
0.387716 0.411413
0.407135 0.413540
0.426487 0.415506
0.445757 0.417317
0.464929 0.418976
0.483987 0.420488
0.502917 0.421857
0.521702 0.423090
0.540329 0.424191
0.558782 0.425164
0.577047 0.426017
0.595110 0.426754
0.612957 0.427380
0.630575 0.427902
0.647950 0.428325
0.665069 0.428656
0.681921 0.428900
0.698493 0.429062
0.714773 0.429150
0.730750 0.429169
0.746412 0.429125
0.761751 0.429025
0.776754 0.428874
0.791414 0.428678
0.805723 0.428445
0.819674 0.428182
0.833267 0.427898
0.846505 0.427605
0.859407 0.427321
0.872011 0.427073
0.884386 0.426900
0.896651 0.426861
0.908997 0.427044
0.921710 0.427567
0.935207 0.428592
0.950070 0.430324
0.967102 0.433008
0.987396 0.436919
1.012471 0.442337
1.044524 0.449504
1.086939 0.458551
1.145382 0.469357
1.230100 0.481226
1.359603 0.492260
1.554905 0.499247
1.796251 0.502013
2.054082 0.502836
2.316085 0.503050
2.579006 0.503101
2.842116 0.503113
3.105265 0.503116
3.368421 0.503116
3.631579 0.503116
3.894737 0.503116
4.157895 0.503115
4.421053 0.503110
4.684211 0.503083
4.947368 0.502939
5.210526 0.502219
5.473684 0.498756
5.736842 0.483301
6.000000 0.420376
6.000000 -0.478943
5.736842 -0.544951
5.473684 -0.563217
5.210526 -0.567829
4.947368 -0.568903
4.684211 -0.569139
4.421053 -0.569189
4.157895 -0.569199
3.894737 -0.569201
3.631579 -0.569201
3.368422 -0.569201
3.105268 -0.569200
2.842129 -0.569195
2.579062 -0.569171
2.316327 -0.569077
2.055038 -0.568718
1.799589 -0.567471
1.564043 -0.563754
1.375404 -0.555505
1.245789 -0.543457
1.157455 -0.530592
1.094820 -0.518711
1.048590 -0.508537
1.013301 -0.500227
0.985539 -0.493664
0.963019 -0.488604
0.944124 -0.484756
0.927669 -0.481827
0.912780 -0.479553
0.898813 -0.477715
0.885307 -0.476139
0.871942 -0.474697
0.858507 -0.473299
0.844869 -0.471885
0.830952 -0.470416
0.816712 -0.468869
0.802131 -0.467229
0.787204 -0.465489
0.771934 -0.463647
0.756326 -0.461700
0.740391 -0.459649
0.724139 -0.457493
0.707581 -0.455234
0.690729 -0.452871
0.673596 -0.450406
0.656194 -0.447839
0.638535 -0.445172
0.620635 -0.442406
0.602505 -0.439540
0.584159 -0.436578
0.565613 -0.433518
0.546879 -0.430363
0.527974 -0.427113
0.508910 -0.423768
0.489704 -0.420330
0.470370 -0.416799
0.450924 -0.413176
0.431380 -0.409461
0.411755 -0.405655
0.392063 -0.401757
0.372321 -0.397767
0.352544 -0.393687
0.332748 -0.389514
0.312949 -0.385249
0.293163 -0.380891
0.273407 -0.376439
0.253698 -0.371893
0.234052 -0.367253
0.214487 -0.362517
0.195021 -0.357685
0.175672 -0.352758
0.156458 -0.347738
0.137396 -0.342624
0.118504 -0.337420
0.099797 -0.332128
0.081291 -0.326751
0.062999 -0.321293
0.044934 -0.315754
0.027109 -0.310138
0.009533 -0.304445
-0.007784 -0.298675
-0.024830 -0.292828
-0.041596 -0.286902
-0.058073 -0.280895
-0.074250 -0.274804
-0.090117 -0.268625
-0.105664 -0.262355
-0.120880 -0.255990
-0.135754 -0.249528
-0.150278 -0.242963
-0.164439 -0.236294
-0.178230 -0.229516
-0.191638 -0.222626
-0.204655 -0.215622
-0.217272 -0.208500
-0.229478 -0.201259
-0.241266 -0.193895
-0.252625 -0.186407
-0.263549 -0.178792
-0.274027 -0.171049
-0.284052 -0.163177
-0.293617 -0.155173
-0.302714 -0.147037
-0.311334 -0.138769
-0.319473 -0.130366
-0.327121 -0.121830
-0.334274 -0.113160
-0.340925 -0.104355
-0.347067 -0.095417
-0.352695 -0.086346
-0.357803 -0.077143
-0.362386 -0.067810
-0.366439 -0.058350
-0.369956 -0.048766
-0.372933 -0.039062
-0.375365 -0.029242
-0.377247 -0.019314
-0.378576 -0.009283
-0.379347 0.000843
-0.379557 0.011055
-0.379204 0.021346
-0.378284 0.031706
-0.376797 0.042127
-0.374742 0.052599
-0.372117 0.063115
-0.368923 0.073665
-0.365160 0.084241
-0.360830 0.094834
-0.355933 0.105437
-0.350473 0.116040
-0.344450 0.126635
-0.337870 0.137213
-0.330735 0.147765
-0.323049 0.158281
-0.314818 0.168751
-0.306046 0.179165
-0.296740 0.189513
-0.286905 0.199785
-0.276550 0.209969
-0.265682 0.220056
-0.254310 0.230034
-0.242441 0.239892
-0.230087 0.249621
-0.217257 0.259209
-0.203962 0.268646
-0.190214 0.277922
-0.176024 0.287027
-0.161405 0.295952
-0.146371 0.304687
-0.130935 0.313224
-0.115111 0.321554
-0.098915 0.329670
-0.082362 0.337563
-0.065468 0.345229
-0.048251 0.352661
-0.030728 0.359854
-0.012918 0.366805
0.005161 0.373512
0.023489 0.379974
0.042047 0.386192
0.060815 0.392169
0.079775 0.397906
0.098908 0.403410
0.118197 0.408685
0.137626 0.413737
0.157180 0.418571
0.176844 0.423193
0.196604 0.427609
0.216445 0.431821
0.236353 0.435835
0.256315 0.439655
0.276314 0.443282
0.296336 0.446722
0.316366 0.449977
0.336388 0.453050
0.356386 0.455945
0.376343 0.458666
0.396244 0.461217
0.416074 0.463601
0.435816 0.465824
0.455455 0.467889
0.474976 0.469801
0.494363 0.471566
0.513602 0.473187
0.532678 0.474671
0.551576 0.476021
0.570283 0.477245
0.588785 0.478346
0.607068 0.479330
0.625119 0.480204
0.642925 0.480972
0.660474 0.481640
0.677753 0.482215
0.694752 0.482701
0.711457 0.483105
0.727860 0.483432
0.743947 0.483689
0.759711 0.483880
0.775141 0.484013
0.790231 0.484094
0.804974 0.484129
0.819370 0.484130
0.833425 0.484107
0.847162 0.484081
0.860622 0.484078
0.873888 0.484142
0.887093 0.484338
0.900451 0.484756
0.914283 0.485529
0.929052 0.486827
0.945401 0.488872
0.964203 0.491925
0.986638 0.496274
1.014316 0.502210
1.049513 0.509973
1.095634 0.519678
1.158129 0.531172
1.246285 0.543743
1.375690 0.555607
1.564151 0.563778
1.799618 0.567475
2.055044 0.568719
2.316328 0.569077
2.579063 0.569171
2.842129 0.569195
3.105268 0.569200
3.368422 0.569201
3.631579 0.569201
3.894737 0.569201
4.157895 0.569199
4.421053 0.569189
4.684211 0.569139
4.947368 0.568903
5.210526 0.567829
5.473684 0.563217
5.736842 0.544951
6.000000 0.478943
6.000000 -0.545141
5.736842 -0.613767
5.473684 -0.634951
5.210526 -0.640929
4.947368 -0.642476
4.684211 -0.642851
4.421053 -0.642937
4.157895 -0.642956
3.894737 -0.642960
3.631579 -0.642961
3.368423 -0.642961
3.105273 -0.642958
2.842154 -0.642947
2.579165 -0.642903
2.316729 -0.642737
2.056474 -0.642163
1.804040 -0.640358
1.574659 -0.635588
1.391730 -0.626189
1.261736 -0.613359
1.169994 -0.599836
1.103332 -0.587314
1.053344 -0.576526
1.014807 -0.567655
0.984314 -0.560600
0.959516 -0.555121
0.938715 -0.550915
0.920645 -0.547679
0.904357 -0.545134
0.889149 -0.543047
0.874513 -0.541232
0.860095 -0.539553
0.845659 -0.537914
0.831056 -0.536248
0.816197 -0.534515
0.801036 -0.532690
0.785548 -0.530757
0.769726 -0.528709
0.753573 -0.526543
0.737095 -0.524256
0.720301 -0.521849
0.703201 -0.519322
0.685806 -0.516675
0.668130 -0.513910
0.650183 -0.511028
0.631979 -0.508029
0.613530 -0.504915
0.594851 -0.501687
0.575954 -0.498346
0.556854 -0.494892
0.537564 -0.491328
0.518099 -0.487654
0.498473 -0.483871
0.478702 -0.479980
0.458799 -0.475982
0.438780 -0.471877
0.418660 -0.467667
0.398455 -0.463352
0.378180 -0.458932
0.357849 -0.454408
0.337480 -0.449780
0.317087 -0.445048
0.296687 -0.440211
0.276295 -0.435270
0.255928 -0.430225
0.235601 -0.425073
0.215332 -0.419817
0.195138 -0.414454
0.175036 -0.408984
0.155043 -0.403408
0.135177 -0.397726
0.115457 -0.391940
0.095899 -0.386050
0.076521 -0.380060
0.057339 -0.373972
0.038367 -0.367788
0.019620 -0.361512
0.001110 -0.355147
-0.017150 -0.348694
-0.035151 -0.342154
-0.052882 -0.335529
-0.070333 -0.328817
-0.087493 -0.322016
-0.104354 -0.315126
-0.120904 -0.308143
-0.137134 -0.301065
-0.153033 -0.293888
-0.168592 -0.286608
-0.183799 -0.279224
-0.198644 -0.271730
-0.213118 -0.264125
-0.227209 -0.256405
-0.240909 -0.248567
-0.254207 -0.240609
-0.267094 -0.232527
-0.279561 -0.224321
-0.291598 -0.215987
-0.303196 -0.207523
-0.314347 -0.198929
-0.325043 -0.190202
-0.335275 -0.181341
-0.345035 -0.172346
-0.354316 -0.163215
-0.363111 -0.153948
-0.371411 -0.144544
-0.379210 -0.135003
-0.386503 -0.125326
-0.393281 -0.115513
-0.399539 -0.105564
-0.405272 -0.095481
-0.410473 -0.085266
-0.415138 -0.074919
-0.419260 -0.064444
-0.422834 -0.053845
-0.425857 -0.043126
-0.428322 -0.032292
-0.430226 -0.021350
-0.431565 -0.010306
-0.432334 0.000832
-0.432531 0.012056
-0.432152 0.023356
-0.431196 0.034724
-0.429660 0.046151
-0.427544 0.057627
-0.424848 0.069144
-0.421571 0.080693
-0.417713 0.092265
-0.413277 0.103852
-0.408264 0.115444
-0.402675 0.127034
-0.396514 0.138611
-0.389784 0.150168
-0.382489 0.161694
-0.374633 0.173180
-0.366221 0.184616
-0.357258 0.195992
-0.347750 0.207296
-0.337705 0.218520
-0.327129 0.229651
-0.316030 0.240680
-0.304417 0.251595
-0.292298 0.262386
-0.279684 0.273041
-0.266585 0.283550
-0.253012 0.293904
-0.238976 0.304091
-0.224489 0.314101
-0.209564 0.323926
-0.194214 0.333555
-0.178453 0.342980
-0.162295 0.352193
-0.145755 0.361186
-0.128849 0.369951
-0.111593 0.378481
-0.094004 0.386773
-0.076099 0.394819
-0.057897 0.402618
-0.039417 0.410166
-0.020677 0.417463
-0.001698 0.424509
0.017502 0.431306
0.036905 0.437858
0.056492 0.444169
0.076246 0.450242
0.096151 0.456085
0.116192 0.461702
0.136355 0.467097
0.156624 0.472277
